"d" "freq" "dist"
5.54589496097235 0.205787781350482 "H0"
5.97825228274849 0.207395498392283 "H0"
5.97825228274849 0.209003215434084 "H0"
6.34904164407711 0.210610932475884 "H0"
6.34904164407711 0.212218649517685 "H0"
6.53572273152849 0.213826366559486 "H0"
6.53572273152849 0.215434083601286 "H0"
7.05173232994021 0.217041800643087 "H0"
7.05173232994021 0.218649517684887 "H0"
7.3234175609759 0.220257234726688 "H0"
7.3234175609759 0.221864951768489 "H0"
7.3234175609759 0.223472668810289 "H0"
7.3234175609759 0.22508038585209 "H0"
7.3234175609759 0.226688102893891 "H0"
7.69070732401602 0.228295819935691 "H0"
7.83777558222255 0.229903536977492 "H0"
7.83777558222255 0.231511254019293 "H0"
7.83777558222255 0.233118971061093 "H0"
7.92123390505027 0.234726688102894 "H0"
7.92123390505027 0.236334405144695 "H0"
7.92123390505027 0.237942122186495 "H0"
7.92123390505027 0.239549839228296 "H0"
7.92123390505027 0.241157556270096 "H0"
7.94720761723939 0.242765273311897 "H0"
7.94720761723939 0.244372990353698 "H0"
7.94720761723939 0.245980707395498 "H0"
8.06088759481384 0.247588424437299 "H0"
8.06088759481384 0.2491961414791 "H0"
8.06088759481384 0.2508038585209 "H0"
8.06088759481384 0.252411575562701 "H0"
8.06088759481384 0.254019292604502 "H0"
8.12584138208218 0.255627009646302 "H0"
8.12584138208218 0.257234726688103 "H0"
8.12584138208218 0.258842443729904 "H0"
8.30789714020571 0.260450160771704 "H0"
8.30789714020571 0.262057877813505 "H0"
8.30789714020571 0.263665594855305 "H0"
8.30789714020571 0.265273311897106 "H0"
8.30789714020571 0.266881028938907 "H0"
8.30789714020571 0.268488745980707 "H0"
8.30789714020571 0.270096463022508 "H0"
8.30789714020571 0.271704180064309 "H0"
8.30789714020571 0.273311897106109 "H0"
8.30789714020571 0.27491961414791 "H0"
8.30789714020571 0.276527331189711 "H0"
8.30789714020571 0.278135048231511 "H0"
8.30789714020571 0.279742765273312 "H0"
8.30789714020571 0.281350482315113 "H0"
8.30789714020571 0.282958199356913 "H0"
8.30789714020571 0.284565916398714 "H0"
8.42797943036301 0.286173633440514 "H0"
8.42797943036301 0.287781350482315 "H0"
8.42797943036301 0.289389067524116 "H0"
8.42797943036301 0.290996784565916 "H0"
8.42797943036301 0.292604501607717 "H0"
8.55429663054313 0.294212218649518 "H0"
8.55429663054313 0.295819935691318 "H0"
8.55429663054313 0.297427652733119 "H0"
8.55429663054313 0.29903536977492 "H0"
8.80214970369225 0.30064308681672 "H0"
9.11055069512377 0.302250803858521 "H0"
9.11055069512377 0.303858520900322 "H0"
9.11055069512377 0.305466237942122 "H0"
9.25024798792298 0.307073954983923 "H0"
9.25024798792298 0.308681672025723 "H0"
9.25024798792298 0.310289389067524 "H0"
9.56349995415966 0.311897106109325 "H0"
9.56349995415966 0.313504823151125 "H0"
9.56349995415966 0.315112540192926 "H0"
9.56349995415966 0.316720257234727 "H0"
9.56349995415966 0.318327974276527 "H0"
9.56349995415966 0.319935691318328 "H0"
9.71938617752328 0.321543408360129 "H0"
9.71938617752328 0.323151125401929 "H0"
9.71938617752328 0.32475884244373 "H0"
9.71938617752328 0.326366559485531 "H0"
9.71938617752328 0.327974276527331 "H0"
10.1137000049714 0.329581993569132 "H0"
10.1137000049714 0.331189710610932 "H0"
10.1137000049714 0.332797427652733 "H0"
10.1137000049714 0.334405144694534 "H0"
10.1137000049714 0.336012861736334 "H0"
10.1137000049714 0.337620578778135 "H0"
10.1960279416473 0.339228295819936 "H0"
10.1960279416473 0.340836012861736 "H0"
10.1960279416473 0.342443729903537 "H0"
10.1960279416473 0.344051446945338 "H0"
10.1960279416473 0.345659163987138 "H0"
10.2597813910671 0.347266881028939 "H0"
10.2597813910671 0.34887459807074 "H0"
10.9201582343377 0.35048231511254 "H0"
10.9201582343377 0.352090032154341 "H0"
10.9201582343377 0.353697749196141 "H0"
11.6637467327904 0.355305466237942 "H0"
11.6637467327904 0.356913183279743 "H0"
11.6637467327904 0.358520900321543 "H0"
11.6637467327904 0.360128617363344 "H0"
11.6637467327904 0.361736334405145 "H0"
11.6637467327904 0.363344051446945 "H0"
11.6637467327904 0.364951768488746 "H0"
11.6637467327904 0.366559485530547 "H0"
11.6637467327904 0.368167202572347 "H0"
11.6637467327904 0.369774919614148 "H0"
11.6637467327904 0.371382636655949 "H0"
11.6637467327904 0.372990353697749 "H0"
11.6637467327904 0.37459807073955 "H0"
11.6637467327904 0.37620578778135 "H0"
11.6637467327904 0.377813504823151 "H0"
11.6637467327904 0.379421221864952 "H0"
11.6637467327904 0.381028938906752 "H0"
11.6637467327904 0.382636655948553 "H0"
11.6637467327904 0.384244372990354 "H0"
11.6637467327904 0.385852090032154 "H0"
11.6637467327904 0.387459807073955 "H0"
11.6637467327904 0.389067524115756 "H0"
11.6637467327904 0.390675241157556 "H0"
11.6637467327904 0.392282958199357 "H0"
11.6637467327904 0.393890675241158 "H0"
11.6637467327904 0.395498392282958 "H0"
11.6637467327904 0.397106109324759 "H0"
11.6637467327904 0.398713826366559 "H0"
11.7162865951159 0.40032154340836 "H0"
11.7162865951159 0.401929260450161 "H0"
11.7162865951159 0.403536977491961 "H0"
11.7162865951159 0.405144694533762 "H0"
11.7162865951159 0.406752411575563 "H0"
11.7162865951159 0.408360128617363 "H0"
11.7162865951159 0.409967845659164 "H0"
11.7162865951159 0.411575562700965 "H0"
11.7162865951159 0.413183279742765 "H0"
11.7162865951159 0.414790996784566 "H0"
11.7162865951159 0.416398713826367 "H0"
11.7162865951159 0.418006430868167 "H0"
11.7162865951159 0.419614147909968 "H0"
12.4683596594172 0.421221864951768 "H0"
12.4683596594172 0.422829581993569 "H0"
12.4683596594172 0.42443729903537 "H0"
12.4683596594172 0.42604501607717 "H0"
12.4683596594172 0.427652733118971 "H0"
13.2396632190457 0.429260450160772 "H0"
13.2396632190457 0.430868167202572 "H0"
13.2396632190457 0.432475884244373 "H0"
13.2396632190457 0.434083601286174 "H0"
13.2396632190457 0.435691318327974 "H0"
13.5742738094301 0.437299035369775 "H0"
13.5742738094301 0.438906752411576 "H0"
13.5742738094301 0.440514469453376 "H0"
13.6591725309532 0.442122186495177 "H0"
13.6591725309532 0.443729903536977 "H0"
13.6591725309532 0.445337620578778 "H0"
13.6591725309532 0.446945337620579 "H0"
13.6591725309532 0.448553054662379 "H0"
13.9368197869525 0.45016077170418 "H0"
13.9368197869525 0.451768488745981 "H0"
13.9368197869525 0.453376205787781 "H0"
13.9368197869525 0.454983922829582 "H0"
13.9368197869525 0.456591639871383 "H0"
13.9565802132543 0.458199356913183 "H0"
13.9565802132543 0.459807073954984 "H0"
13.9565802132543 0.461414790996785 "H0"
13.9565802132543 0.463022508038585 "H0"
13.9565802132543 0.464630225080386 "H0"
14.011732679521 0.466237942122186 "H0"
14.011732679521 0.467845659163987 "H0"
14.011732679521 0.469453376205788 "H0"
14.011732679521 0.471061093247588 "H0"
14.011732679521 0.472668810289389 "H0"
14.011732679521 0.47427652733119 "H0"
14.011732679521 0.47588424437299 "H0"
14.4642104425641 0.477491961414791 "H0"
14.4642104425641 0.479099678456592 "H0"
14.4642104425641 0.480707395498392 "H0"
14.4642104425641 0.482315112540193 "H0"
14.4642104425641 0.483922829581994 "H0"
15.0921392726624 0.485530546623794 "H0"
15.0921392726624 0.487138263665595 "H0"
15.0921392726624 0.488745980707395 "H0"
15.0921392726624 0.490353697749196 "H0"
15.0921392726624 0.491961414790997 "H0"
15.1183229543013 0.493569131832797 "H0"
15.426762388756 0.495176848874598 "H0"
15.426762388756 0.496784565916399 "H0"
15.426762388756 0.498392282958199 "H0"
15.426762388756 0.5 "H0"
15.426762388756 0.501607717041801 "H0"
15.426762388756 0.503215434083601 "H0"
15.426762388756 0.504823151125402 "H0"
15.426762388756 0.506430868167203 "H0"
15.981544786647 0.508038585209003 "H0"
16.0252645037953 0.509646302250804 "H0"
16.3148509998857 0.511254019292605 "H0"
16.3148509998857 0.512861736334405 "H0"
16.3699560374414 0.514469453376206 "H0"
16.3699560374414 0.516077170418006 "H0"
16.3699560374414 0.517684887459807 "H0"
16.6865836824217 0.519292604501608 "H0"
16.6865836824217 0.520900321543408 "H0"
16.6865836824217 0.522508038585209 "H0"
16.6865836824217 0.52411575562701 "H0"
16.6865836824217 0.52572347266881 "H0"
16.6865836824217 0.527331189710611 "H0"
16.6865836824217 0.528938906752412 "H0"
16.7784938898924 0.530546623794212 "H0"
16.7784938898924 0.532154340836013 "H0"
16.7784938898924 0.533762057877814 "H0"
16.7784938898924 0.535369774919614 "H0"
16.7784938898924 0.536977491961415 "H0"
16.7784938898924 0.538585209003215 "H0"
16.7784938898924 0.540192926045016 "H0"
16.7784938898924 0.541800643086817 "H0"
16.7784938898924 0.543408360128617 "H0"
16.7784938898924 0.545016077170418 "H0"
16.7784938898924 0.546623794212219 "H0"
16.7784938898924 0.548231511254019 "H0"
16.7784938898924 0.54983922829582 "H0"
16.7784938898924 0.551446945337621 "H0"
16.7784938898924 0.553054662379421 "H0"
16.7784938898924 0.554662379421222 "H0"
16.7784938898924 0.556270096463023 "H0"
16.7784938898924 0.557877813504823 "H0"
16.7784938898924 0.559485530546624 "H0"
16.7784938898924 0.561093247588424 "H0"
16.7784938898924 0.562700964630225 "H0"
16.7784938898924 0.564308681672026 "H0"
16.7784938898924 0.565916398713826 "H0"
17.0842971814746 0.567524115755627 "H0"
17.0842971814746 0.569131832797428 "H0"
17.0842971814746 0.570739549839228 "H0"
17.1306521558171 0.572347266881029 "H0"
17.1306521558171 0.57395498392283 "H0"
17.1306521558171 0.57556270096463 "H0"
17.3340569387504 0.577170418006431 "H0"
17.3340569387504 0.578778135048232 "H0"
17.3340569387504 0.580385852090032 "H0"
17.3340569387504 0.581993569131833 "H0"
17.3340569387504 0.583601286173633 "H0"
17.3340569387504 0.585209003215434 "H0"
17.3340569387504 0.586816720257235 "H0"
17.3340569387504 0.588424437299035 "H0"
17.3658010941018 0.590032154340836 "H0"
17.3658010941018 0.591639871382637 "H0"
17.3658010941018 0.593247588424437 "H0"
17.3658010941018 0.594855305466238 "H0"
17.3658010941018 0.596463022508039 "H0"
17.3658010941018 0.598070739549839 "H0"
17.3658010941018 0.59967845659164 "H0"
17.3658010941018 0.601286173633441 "H0"
17.3658010941018 0.602893890675241 "H0"
17.3658010941018 0.604501607717042 "H0"
17.3658010941018 0.606109324758842 "H0"
17.3899023603931 0.607717041800643 "H0"
17.3899023603931 0.609324758842444 "H0"
17.3899023603931 0.610932475884244 "H0"
18.1927227241332 0.612540192926045 "H0"
18.1927227241332 0.614147909967846 "H0"
18.3934698808462 0.615755627009646 "H0"
18.3934698808462 0.617363344051447 "H0"
18.3934698808462 0.618971061093248 "H0"
18.3934698808462 0.620578778135048 "H0"
18.3934698808462 0.622186495176849 "H0"
18.3934698808462 0.62379421221865 "H0"
18.3934698808462 0.62540192926045 "H0"
18.3934698808462 0.627009646302251 "H0"
18.9465109772316 0.628617363344051 "H0"
18.9465109772316 0.630225080385852 "H0"
18.9465109772316 0.631832797427653 "H0"
18.9465109772316 0.633440514469453 "H0"
19.0134279253138 0.635048231511254 "H0"
19.0134279253138 0.636655948553055 "H0"
19.2931722976415 0.638263665594855 "H0"
19.2931722976415 0.639871382636656 "H0"
19.2931722976415 0.641479099678457 "H0"
19.2931722976415 0.643086816720257 "H0"
19.2931722976415 0.644694533762058 "H0"
19.2931722976415 0.646302250803859 "H0"
19.2931722976415 0.647909967845659 "H0"
19.6655651724171 0.64951768488746 "H0"
19.6655651724171 0.65112540192926 "H0"
19.6655651724171 0.652733118971061 "H0"
19.6655651724171 0.654340836012862 "H0"
19.6655651724171 0.655948553054662 "H0"
19.6655651724171 0.657556270096463 "H0"
19.6655651724171 0.659163987138264 "H0"
19.6655651724171 0.660771704180064 "H0"
19.6655651724171 0.662379421221865 "H0"
19.6655651724171 0.663987138263666 "H0"
19.6655651724171 0.665594855305466 "H0"
19.856672091426 0.667202572347267 "H0"
19.856672091426 0.668810289389068 "H0"
19.856672091426 0.670418006430868 "H0"
19.856672091426 0.672025723472669 "H0"
19.856672091426 0.673633440514469 "H0"
19.856672091426 0.67524115755627 "H0"
19.856672091426 0.676848874598071 "H0"
19.856672091426 0.678456591639871 "H0"
19.856672091426 0.680064308681672 "H0"
19.856672091426 0.681672025723473 "H0"
19.856672091426 0.683279742765273 "H0"
19.856672091426 0.684887459807074 "H0"
19.856672091426 0.686495176848875 "H0"
19.856672091426 0.688102893890675 "H0"
19.856672091426 0.689710610932476 "H0"
19.856672091426 0.691318327974277 "H0"
19.856672091426 0.692926045016077 "H0"
19.856672091426 0.694533762057878 "H0"
19.856672091426 0.696141479099678 "H0"
19.856672091426 0.697749196141479 "H0"
19.856672091426 0.69935691318328 "H0"
19.9510751901992 0.70096463022508 "H0"
19.9510751901992 0.702572347266881 "H0"
19.9510751901992 0.704180064308682 "H0"
19.9510751901992 0.705787781350482 "H0"
19.9510751901992 0.707395498392283 "H0"
19.9510751901992 0.709003215434084 "H0"
19.9510751901992 0.710610932475884 "H0"
19.9510751901992 0.712218649517685 "H0"
19.9510751901992 0.713826366559486 "H0"
19.9510751901992 0.715434083601286 "H0"
19.9510751901992 0.717041800643087 "H0"
19.9510751901992 0.718649517684887 "H0"
19.9510751901992 0.720257234726688 "H0"
19.9510751901992 0.721864951768489 "H0"
20.4762979870851 0.723472668810289 "H0"
20.4762979870851 0.72508038585209 "H0"
20.4762979870851 0.726688102893891 "H0"
20.4762979870851 0.728295819935691 "H0"
20.4762979870851 0.729903536977492 "H0"
20.5232527062986 0.731511254019293 "H0"
20.5232527062986 0.733118971061093 "H0"
20.5232527062986 0.734726688102894 "H0"
20.5232527062986 0.736334405144695 "H0"
20.5232527062986 0.737942122186495 "H0"
20.5232527062986 0.739549839228296 "H0"
20.5232527062986 0.741157556270096 "H0"
20.5232527062986 0.742765273311897 "H0"
20.5232527062986 0.744372990353698 "H0"
20.5232527062986 0.745980707395498 "H0"
20.5232527062986 0.747588424437299 "H0"
20.5232527062986 0.7491961414791 "H0"
20.5232527062986 0.7508038585209 "H0"
20.5232527062986 0.752411575562701 "H0"
20.5232527062986 0.754019292604502 "H0"
20.5232527062986 0.755627009646302 "H0"
21.3472327000986 0.757234726688103 "H0"
21.3472327000986 0.758842443729904 "H0"
21.495518657887 0.760450160771704 "H0"
21.495518657887 0.762057877813505 "H0"
21.495518657887 0.763665594855305 "H0"
21.495518657887 0.765273311897106 "H0"
21.6040948177284 0.766881028938907 "H0"
21.6040948177284 0.768488745980707 "H0"
21.6040948177284 0.770096463022508 "H0"
21.6040948177284 0.771704180064309 "H0"
21.6040948177284 0.773311897106109 "H0"
22.1460384712601 0.77491961414791 "H0"
22.1460384712601 0.776527331189711 "H0"
22.1460384712601 0.778135048231511 "H0"
22.1460384712601 0.779742765273312 "H0"
22.8857382065525 0.781350482315113 "H0"
22.8857382065525 0.782958199356913 "H0"
22.8857382065525 0.784565916398714 "H0"
22.8857382065525 0.786173633440514 "H0"
22.8857382065525 0.787781350482315 "H0"
22.8857382065525 0.789389067524116 "H0"
22.8857382065525 0.790996784565916 "H0"
23.6158002264732 0.792604501607717 "H0"
23.6158002264732 0.794212218649518 "H0"
23.6158002264732 0.795819935691318 "H0"
23.7121027109289 0.797427652733119 "H0"
23.9162237629458 0.79903536977492 "H0"
23.9162237629458 0.80064308681672 "H0"
23.9162237629458 0.802250803858521 "H0"
23.9162237629458 0.803858520900322 "H0"
24.4286741605974 0.805466237942122 "H0"
24.4286741605974 0.807073954983923 "H0"
24.4286741605974 0.808681672025723 "H0"
24.4286741605974 0.810289389067524 "H0"
24.4286741605974 0.811897106109325 "H0"
24.9869883789882 0.813504823151125 "H0"
24.9869883789882 0.815112540192926 "H0"
25.8836108624991 0.816720257234727 "H0"
25.8836108624991 0.818327974276527 "H0"
27.134496683809 0.819935691318328 "H0"
27.134496683809 0.821543408360129 "H0"
27.7110575189975 0.823151125401929 "H0"
27.7110575189975 0.82475884244373 "H0"
27.7110575189975 0.826366559485531 "H0"
27.7110575189975 0.827974276527331 "H0"
27.7110575189975 0.829581993569132 "H0"
27.7110575189975 0.831189710610932 "H0"
27.7110575189975 0.832797427652733 "H0"
27.7110575189975 0.834405144694534 "H0"
27.7110575189975 0.836012861736334 "H0"
28.5057333918806 0.837620578778135 "H0"
29.6601354343 0.839228295819936 "H0"
29.6601354343 0.840836012861736 "H0"
29.964056248578 0.842443729903537 "H0"
29.964056248578 0.844051446945338 "H0"
29.964056248578 0.845659163987138 "H0"
30.5424764947915 0.847266881028939 "H0"
30.5424764947915 0.84887459807074 "H0"
30.5424764947915 0.85048231511254 "H0"
30.5424764947915 0.852090032154341 "H0"
30.5424764947915 0.853697749196141 "H0"
30.5424764947915 0.855305466237942 "H0"
30.708499740568 0.856913183279743 "H0"
30.708499740568 0.858520900321543 "H0"
30.708499740568 0.860128617363344 "H0"
30.708499740568 0.861736334405145 "H0"
30.708499740568 0.863344051446945 "H0"
30.708499740568 0.864951768488746 "H0"
30.708499740568 0.866559485530547 "H0"
30.708499740568 0.868167202572347 "H0"
30.708499740568 0.869774919614148 "H0"
30.708499740568 0.871382636655949 "H0"
30.708499740568 0.872990353697749 "H0"
30.708499740568 0.87459807073955 "H0"
30.708499740568 0.87620578778135 "H0"
30.708499740568 0.877813504823151 "H0"
32.6443132842583 0.879421221864952 "H0"
32.6443132842583 0.881028938906752 "H0"
32.8431564531087 0.882636655948553 "H0"
32.8431564531087 0.884244372990354 "H0"
32.8431564531087 0.885852090032154 "H0"
32.8431564531087 0.887459807073955 "H0"
33.4468897828314 0.889067524115756 "H0"
33.4468897828314 0.890675241157556 "H0"
33.4468897828314 0.892282958199357 "H0"
34.9001943046478 0.893890675241158 "H0"
34.9001943046478 0.895498392282958 "H0"
34.9001943046478 0.897106109324759 "H0"
37.8443330066904 0.898713826366559 "H0"
37.8443330066904 0.90032154340836 "H0"
37.8443330066904 0.901929260450161 "H0"
37.8443330066904 0.903536977491961 "H0"
37.8443330066904 0.905144694533762 "H0"
37.8443330066904 0.906752411575563 "H0"
37.8443330066904 0.908360128617363 "H0"
37.8443330066904 0.909967845659164 "H0"
37.8443330066904 0.911575562700965 "H0"
37.8443330066904 0.913183279742765 "H0"
37.8443330066904 0.914790996784566 "H0"
37.8443330066904 0.916398713826367 "H0"
37.9969840961326 0.918006430868167 "H0"
37.9969840961326 0.919614147909968 "H0"
37.9969840961326 0.921221864951768 "H0"
37.9969840961326 0.922829581993569 "H0"
37.9969840961326 0.92443729903537 "H0"
37.9969840961326 0.92604501607717 "H0"
37.9969840961326 0.927652733118971 "H0"
37.9969840961326 0.929260450160772 "H0"
37.9969840961326 0.930868167202572 "H0"
37.9969840961326 0.932475884244373 "H0"
38.9093436386906 0.934083601286174 "H0"
42.0490134810415 0.935691318327974 "H0"
42.0490134810415 0.937299035369775 "H0"
42.3933137125432 0.938906752411576 "H0"
43.7433061467208 0.940514469453376 "H0"
44.0695158106094 0.942122186495177 "H0"
44.6315663021951 0.943729903536977 "H0"
45.1845503835138 0.945337620578778 "H0"
45.9063239846174 0.946945337620579 "H0"
45.9063239846174 0.948553054662379 "H0"
47.5454478262668 0.95016077170418 "H0"
47.5454478262668 0.951768488745981 "H0"
47.5454478262668 0.953376205787781 "H0"
47.8198898712724 0.954983922829582 "H0"
47.8198898712724 0.956591639871383 "H0"
47.8198898712724 0.958199356913183 "H0"
47.8198898712724 0.959807073954984 "H0"
47.8198898712724 0.961414790996785 "H0"
48.3881871204452 0.963022508038585 "H0"
48.3881871204452 0.964630225080386 "H0"
48.3881871204452 0.966237942122186 "H0"
48.3881871204452 0.967845659163987 "H0"
48.3881871204452 0.969453376205788 "H0"
48.5408997560189 0.971061093247588 "H0"
48.5408997560189 0.972668810289389 "H0"
48.5408997560189 0.97427652733119 "H0"
48.9876596920698 0.97588424437299 "H0"
48.9876596920698 0.977491961414791 "H0"
48.9876596920698 0.979099678456592 "H0"
50.3723815805182 0.980707395498392 "H0"
50.3723815805182 0.982315112540193 "H0"
50.3723815805182 0.983922829581994 "H0"
50.3723815805182 0.985530546623794 "H0"
50.3723815805182 0.987138263665595 "H0"
50.3723815805182 0.988745980707395 "H0"
50.3723815805182 0.990353697749196 "H0"
50.3723815805182 0.991961414790997 "H0"
52.0998445179308 0.993569131832797 "H0"
52.0998445179308 0.995176848874598 "H0"
55.5922883933455 0.996784565916399 "H0"
55.5922883933455 0.998392282958199 "H0"
55.8423330585033 1 "H0"
0 0.00191938579654511 "Obs"
0 0.00383877159309021 "Obs"
0 0.00575815738963532 "Obs"
0 0.00767754318618042 "Obs"
0 0.00959692898272553 "Obs"
0 0.0115163147792706 "Obs"
0 0.0134357005758157 "Obs"
0 0.0153550863723608 "Obs"
0 0.017274472168906 "Obs"
0 0.0191938579654511 "Obs"
0 0.0211132437619962 "Obs"
0 0.0230326295585413 "Obs"
0 0.0249520153550864 "Obs"
0 0.0268714011516315 "Obs"
0 0.0287907869481766 "Obs"
0 0.0307101727447217 "Obs"
0 0.0326295585412668 "Obs"
0 0.0345489443378119 "Obs"
0 0.036468330134357 "Obs"
0 0.0383877159309021 "Obs"
0 0.0403071017274472 "Obs"
0 0.0422264875239923 "Obs"
0 0.0441458733205374 "Obs"
0 0.0460652591170825 "Obs"
0 0.0479846449136276 "Obs"
0 0.0499040307101727 "Obs"
0 0.0518234165067179 "Obs"
0 0.053742802303263 "Obs"
0 0.0556621880998081 "Obs"
0 0.0575815738963532 "Obs"
0 0.0595009596928983 "Obs"
0 0.0614203454894434 "Obs"
0 0.0633397312859885 "Obs"
0 0.0652591170825336 "Obs"
0 0.0671785028790787 "Obs"
0 0.0690978886756238 "Obs"
0 0.0710172744721689 "Obs"
0 0.072936660268714 "Obs"
0 0.0748560460652591 "Obs"
0 0.0767754318618042 "Obs"
0 0.0786948176583493 "Obs"
0 0.0806142034548944 "Obs"
0 0.0825335892514395 "Obs"
0 0.0844529750479846 "Obs"
0 0.0863723608445297 "Obs"
0 0.0882917466410749 "Obs"
0 0.09021113243762 "Obs"
0 0.0921305182341651 "Obs"
0 0.0940499040307102 "Obs"
0 0.0959692898272553 "Obs"
0 0.0978886756238004 "Obs"
0 0.0998080614203455 "Obs"
0 0.101727447216891 "Obs"
0 0.103646833013436 "Obs"
0 0.105566218809981 "Obs"
0 0.107485604606526 "Obs"
0 0.109404990403071 "Obs"
0 0.111324376199616 "Obs"
0 0.113243761996161 "Obs"
0 0.115163147792706 "Obs"
0 0.117082533589251 "Obs"
0 0.119001919385797 "Obs"
0 0.120921305182342 "Obs"
0 0.122840690978887 "Obs"
0 0.124760076775432 "Obs"
0 0.126679462571977 "Obs"
0 0.128598848368522 "Obs"
0 0.130518234165067 "Obs"
0 0.132437619961612 "Obs"
0 0.134357005758157 "Obs"
0 0.136276391554703 "Obs"
0 0.138195777351248 "Obs"
0 0.140115163147793 "Obs"
0 0.142034548944338 "Obs"
0 0.143953934740883 "Obs"
0 0.145873320537428 "Obs"
0 0.147792706333973 "Obs"
