  4     1452   (25)   15 :  0.069 0.169 0.046 0.056 0.032 0.027 0.041 0.158 0.093 0.041 0.042 0.038 0.039 0.036 0.039 0.032 0.044     (0.000,0.321) (0.000,0.636) (0.000,0.229) (0.000,0.277) (0.000,0.160) (0.000,0.137) (0.000,0.204) (0.000,0.597) (0.000,0.417) (0.000,0.209) (0.000,0.212) (0.000,0.190) (0.000,0.196) (0.000,0.183) (0.000,0.194) (0.000,0.162) (0.000,0.220) 
1626     3548    (0)   15 :  0.037 0.039 0.058 0.062 0.069 0.060 0.060 0.039 0.031 0.042 0.054 0.060 0.060 0.056 0.061 0.066 0.145     (0.000,0.186) (0.000,0.195) (0.000,0.286) (0.000,0.303) (0.000,0.329) (0.000,0.292) (0.000,0.290) (0.000,0.197) (0.000,0.155) (0.000,0.212) (0.000,0.266) (0.000,0.292) (0.000,0.294) (0.000,0.274) (0.000,0.296) (0.000,0.322) (0.000,0.497) 
1634     2406    (0)   13 :  0.046 0.036 0.052 0.065 0.056 0.084 0.054 0.084 0.074 0.044 0.076 0.048 0.058 0.048 0.076 0.052 0.045     (0.000,0.230) (0.000,0.180) (0.000,0.263) (0.000,0.325) (0.000,0.279) (0.000,0.403) (0.000,0.271) (0.000,0.400) (0.000,0.356) (0.000,0.222) (0.000,0.374) (0.000,0.243) (0.000,0.291) (0.000,0.244) (0.000,0.373) (0.000,0.263) (0.000,0.225) 
1637     3221    (0)   15 :  0.039 0.065 0.077 0.065 0.059 0.047 0.068 0.039 0.050 0.086 0.046 0.076 0.052 0.045 0.076 0.052 0.057     (0.000,0.198) (0.000,0.320) (0.000,0.373) (0.000,0.317) (0.000,0.292) (0.000,0.234) (0.000,0.333) (0.000,0.197) (0.000,0.249) (0.000,0.410) (0.000,0.232) (0.000,0.369) (0.000,0.260) (0.000,0.225) (0.000,0.368) (0.000,0.260) (0.000,0.286) 
1638     3822    (0)    6 :  0.029 0.024 0.036 0.035 0.054 0.074 0.039 0.148 0.211 0.036 0.047 0.062 0.040 0.042 0.039 0.050 0.034     (0.000,0.145) (0.000,0.123) (0.000,0.179) (0.000,0.176) (0.000,0.271) (0.000,0.353) (0.000,0.198) (0.000,0.507) (0.000,0.643) (0.000,0.178) (0.000,0.237) (0.000,0.302) (0.000,0.201) (0.000,0.210) (0.000,0.196) (0.000,0.250) (0.000,0.173) 
1656      895    (0)   13 :  0.076 0.050 0.063 0.059 0.061 0.056 0.058 0.054 0.039 0.052 0.048 0.062 0.058 0.092 0.049 0.057 0.065     (0.000,0.349) (0.000,0.246) (0.000,0.309) (0.000,0.291) (0.000,0.306) (0.000,0.280) (0.000,0.291) (0.000,0.265) (0.000,0.195) (0.000,0.262) (0.000,0.243) (0.000,0.307) (0.000,0.288) (0.000,0.426) (0.000,0.244) (0.000,0.285) (0.000,0.318) 
1660     2840    (0)   15 :  0.054 0.048 0.071 0.055 0.058 0.048 0.069 0.046 0.037 0.086 0.051 0.064 0.060 0.075 0.049 0.048 0.082     (0.000,0.261) (0.000,0.238) (0.000,0.345) (0.000,0.273) (0.000,0.289) (0.000,0.240) (0.000,0.339) (0.000,0.229) (0.000,0.187) (0.000,0.401) (0.000,0.255) (0.000,0.319) (0.000,0.299) (0.000,0.364) (0.000,0.246) (0.000,0.244) (0.000,0.391) 
1661     1142    (0)    1 :  0.062 0.082 0.061 0.046 0.052 0.068 0.056 0.049 0.113 0.047 0.055 0.058 0.051 0.052 0.044 0.050 0.052     (0.000,0.301) (0.000,0.390) (0.000,0.305) (0.000,0.231) (0.000,0.262) (0.000,0.332) (0.000,0.279) (0.000,0.243) (0.000,0.491) (0.000,0.236) (0.000,0.274) (0.000,0.290) (0.000,0.258) (0.000,0.261) (0.000,0.224) (0.000,0.249) (0.000,0.262) 
1665     1509    (0)   16 :  0.057 0.034 0.050 0.065 0.083 0.072 0.066 0.035 0.034 0.077 0.082 0.065 0.053 0.063 0.062 0.052 0.049     (0.000,0.276) (0.000,0.171) (0.000,0.250) (0.000,0.323) (0.000,0.401) (0.000,0.355) (0.000,0.327) (0.000,0.173) (0.000,0.172) (0.000,0.375) (0.000,0.396) (0.000,0.322) (0.000,0.268) (0.000,0.314) (0.000,0.307) (0.000,0.261) (0.000,0.247) 
1666     2353    (0)    1 :  0.192 0.072 0.050 0.047 0.052 0.042 0.055 0.054 0.059 0.045 0.044 0.040 0.052 0.050 0.052 0.049 0.042     (0.000,0.619) (0.000,0.349) (0.000,0.251) (0.000,0.237) (0.000,0.258) (0.000,0.211) (0.000,0.277) (0.000,0.269) (0.000,0.286) (0.000,0.225) (0.000,0.223) (0.000,0.201) (0.000,0.261) (0.000,0.250) (0.000,0.260) (0.000,0.246) (0.000,0.213) 
1667     1893    (0)   11 :  0.020 0.040 0.051 0.057 0.058 0.062 0.048 0.096 0.099 0.049 0.057 0.060 0.053 0.046 0.046 0.082 0.075     (0.000,0.103) (0.000,0.201) (0.000,0.254) (0.000,0.280) (0.000,0.286) (0.000,0.305) (0.000,0.241) (0.000,0.393) (0.000,0.388) (0.000,0.242) (0.000,0.283) (0.000,0.294) (0.000,0.267) (0.000,0.232) (0.000,0.232) (0.000,0.386) (0.000,0.359) 
1668      228    (0)   15 :  0.052 0.046 0.061 0.050 0.066 0.047 0.080 0.030 0.026 0.088 0.052 0.067 0.044 0.039 0.155 0.048 0.048     (0.000,0.252) (0.000,0.231) (0.000,0.306) (0.000,0.249) (0.000,0.323) (0.000,0.236) (0.000,0.388) (0.000,0.153) (0.000,0.131) (0.000,0.407) (0.000,0.261) (0.000,0.331) (0.000,0.223) (0.000,0.194) (0.000,0.581) (0.000,0.241) (0.000,0.239) 
1676     3242    (0)   15 :  0.053 0.043 0.053 0.061 0.052 0.060 0.062 0.048 0.048 0.060 0.082 0.042 0.072 0.075 0.068 0.066 0.054     (0.000,0.255) (0.000,0.216) (0.000,0.267) (0.000,0.301) (0.000,0.263) (0.000,0.299) (0.000,0.311) (0.000,0.239) (0.000,0.240) (0.000,0.299) (0.000,0.394) (0.000,0.211) (0.000,0.353) (0.000,0.365) (0.000,0.334) (0.000,0.326) (0.000,0.271) 
1677      722    (0)    7 :  0.032 0.043 0.047 0.066 0.073 0.046 0.076 0.055 0.088 0.051 0.076 0.063 0.060 0.036 0.086 0.038 0.064     (0.000,0.163) (0.000,0.216) (0.000,0.234) (0.000,0.325) (0.000,0.348) (0.000,0.231) (0.000,0.370) (0.000,0.268) (0.000,0.386) (0.000,0.253) (0.000,0.371) (0.000,0.312) (0.000,0.300) (0.000,0.183) (0.000,0.415) (0.000,0.190) (0.000,0.317) 
1678     2502   (12)   16 :  0.026 0.087 0.060 0.057 0.046 0.061 0.047 0.059 0.092 0.052 0.054 0.049 0.050 0.044 0.057 0.068 0.092     (0.000,0.132) (0.000,0.403) (0.000,0.300) (0.000,0.283) (0.000,0.233) (0.000,0.300) (0.000,0.235) (0.000,0.286) (0.000,0.398) (0.000,0.257) (0.000,0.267) (0.000,0.247) (0.000,0.250) (0.000,0.222) (0.000,0.283) (0.000,0.336) (0.000,0.430) 
1683     3715    (0)   11 :  0.106 0.165 0.055 0.042 0.047 0.056 0.053 0.039 0.052 0.041 0.042 0.052 0.052 0.060 0.042 0.048 0.049     (0.000,0.450) (0.000,0.601) (0.000,0.275) (0.000,0.211) (0.000,0.237) (0.000,0.280) (0.000,0.265) (0.000,0.193) (0.000,0.255) (0.000,0.206) (0.000,0.213) (0.000,0.258) (0.000,0.258) (0.000,0.297) (0.000,0.212) (0.000,0.241) (0.000,0.245) 
1684     2410    (0)   13 :  0.030 0.022 0.067 0.051 0.060 0.068 0.049 0.043 0.031 0.044 0.056 0.060 0.111 0.079 0.042 0.049 0.139     (0.000,0.149) (0.000,0.113) (0.000,0.324) (0.000,0.254) (0.000,0.292) (0.000,0.328) (0.000,0.242) (0.000,0.214) (0.000,0.155) (0.000,0.220) (0.000,0.274) (0.000,0.293) (0.000,0.478) (0.000,0.372) (0.000,0.208) (0.000,0.244) (0.000,0.480) 
1687      985    (0)   17 :  0.054 0.064 0.056 0.070 0.048 0.045 0.066 0.034 0.030 0.076 0.053 0.058 0.052 0.097 0.053 0.058 0.087     (0.000,0.263) (0.000,0.310) (0.000,0.279) (0.000,0.344) (0.000,0.244) (0.000,0.227) (0.000,0.330) (0.000,0.169) (0.000,0.149) (0.000,0.368) (0.000,0.267) (0.000,0.292) (0.000,0.261) (0.000,0.453) (0.000,0.266) (0.000,0.289) (0.000,0.417) 
1688     3845    (0)    3 :  0.032 0.028 0.048 0.043 0.044 0.041 0.042 0.081 0.261 0.045 0.049 0.045 0.064 0.044 0.050 0.040 0.043     (0.000,0.163) (0.000,0.142) (0.000,0.241) (0.000,0.214) (0.000,0.221) (0.000,0.206) (0.000,0.213) (0.000,0.372) (0.000,0.695) (0.000,0.223) (0.000,0.243) (0.000,0.229) (0.000,0.312) (0.000,0.218) (0.000,0.248) (0.000,0.202) (0.000,0.216) 
1697     3779    (0)    9 :  0.020 0.024 0.028 0.028 0.045 0.032 0.038 0.254 0.208 0.028 0.034 0.056 0.036 0.029 0.035 0.055 0.049     (0.000,0.100) (0.000,0.119) (0.000,0.141) (0.000,0.143) (0.000,0.220) (0.000,0.163) (0.000,0.189) (0.000,0.675) (0.000,0.640) (0.000,0.142) (0.000,0.172) (0.000,0.258) (0.000,0.179) (0.000,0.147) (0.000,0.175) (0.000,0.241) (0.000,0.233) 
1703     3848    (0)    7 :  0.064 0.059 0.046 0.046 0.057 0.040 0.063 0.048 0.066 0.085 0.053 0.053 0.047 0.034 0.133 0.046 0.060     (0.000,0.305) (0.000,0.288) (0.000,0.232) (0.000,0.230) (0.000,0.278) (0.000,0.200) (0.000,0.313) (0.000,0.240) (0.000,0.307) (0.000,0.393) (0.000,0.263) (0.000,0.263) (0.000,0.236) (0.000,0.170) (0.000,0.528) (0.000,0.231) (0.000,0.296) 
1706     3508    (0)   15 :  0.037 0.035 0.080 0.049 0.060 0.077 0.066 0.037 0.049 0.083 0.080 0.062 0.068 0.051 0.074 0.050 0.041     (0.000,0.188) (0.000,0.176) (0.000,0.388) (0.000,0.245) (0.000,0.299) (0.000,0.375) (0.000,0.331) (0.000,0.185) (0.000,0.243) (0.000,0.399) (0.000,0.391) (0.000,0.309) (0.000,0.336) (0.000,0.256) (0.000,0.363) (0.000,0.253) (0.000,0.208) 
1707      457    (0)   15 :  0.043 0.043 0.057 0.060 0.057 0.054 0.066 0.049 0.029 0.087 0.060 0.053 0.068 0.054 0.123 0.043 0.053     (0.000,0.214) (0.000,0.215) (0.000,0.281) (0.000,0.295) (0.000,0.284) (0.000,0.267) (0.000,0.327) (0.000,0.245) (0.000,0.145) (0.000,0.402) (0.000,0.297) (0.000,0.267) (0.000,0.336) (0.000,0.269) (0.000,0.501) (0.000,0.216) (0.000,0.266) 
1710     3798    (0)   16 :  0.020 0.035 0.165 0.032 0.042 0.044 0.060 0.033 0.049 0.088 0.092 0.068 0.046 0.030 0.032 0.045 0.117     (0.000,0.102) (0.000,0.174) (0.000,0.509) (0.000,0.159) (0.000,0.209) (0.000,0.217) (0.000,0.288) (0.000,0.165) (0.000,0.234) (0.000,0.355) (0.000,0.361) (0.000,0.307) (0.000,0.231) (0.000,0.152) (0.000,0.161) (0.000,0.224) (0.000,0.448) 
1713     2412    (0)   13 :  0.044 0.034 0.062 0.100 0.059 0.046 0.049 0.032 0.040 0.070 0.049 0.038 0.078 0.058 0.079 0.086 0.076     (0.000,0.215) (0.000,0.171) (0.000,0.308) (0.000,0.456) (0.000,0.293) (0.000,0.230) (0.000,0.247) (0.000,0.161) (0.000,0.200) (0.000,0.342) (0.000,0.245) (0.000,0.193) (0.000,0.379) (0.000,0.290) (0.000,0.377) (0.000,0.409) (0.000,0.365) 
1714     2599    (0)    4 :  0.060 0.073 0.040 0.060 0.063 0.057 0.059 0.045 0.084 0.061 0.072 0.047 0.055 0.058 0.045 0.051 0.071     (0.000,0.285) (0.000,0.349) (0.000,0.203) (0.000,0.297) (0.000,0.313) (0.000,0.283) (0.000,0.296) (0.000,0.223) (0.000,0.385) (0.000,0.299) (0.000,0.349) (0.000,0.233) (0.000,0.277) (0.000,0.286) (0.000,0.227) (0.000,0.255) (0.000,0.344) 
1717     3249    (0)   15 :  0.031 0.033 0.058 0.071 0.055 0.082 0.066 0.058 0.035 0.058 0.072 0.058 0.052 0.051 0.078 0.081 0.061     (0.000,0.154) (0.000,0.168) (0.000,0.290) (0.000,0.350) (0.000,0.274) (0.000,0.396) (0.000,0.328) (0.000,0.289) (0.000,0.174) (0.000,0.287) (0.000,0.356) (0.000,0.292) (0.000,0.262) (0.000,0.253) (0.000,0.379) (0.000,0.390) (0.000,0.301) 
1718     3238    (0)   15 :  0.056 0.040 0.068 0.054 0.057 0.056 0.065 0.034 0.040 0.075 0.059 0.062 0.078 0.069 0.074 0.062 0.053     (0.000,0.270) (0.000,0.199) (0.000,0.333) (0.000,0.268) (0.000,0.283) (0.000,0.279) (0.000,0.324) (0.000,0.168) (0.000,0.198) (0.000,0.361) (0.000,0.296) (0.000,0.311) (0.000,0.373) (0.000,0.334) (0.000,0.359) (0.000,0.305) (0.000,0.263) 
1723     1074    (0)   11 :  0.060 0.162 0.055 0.059 0.051 0.047 0.053 0.042 0.066 0.044 0.050 0.035 0.049 0.056 0.051 0.051 0.069     (0.000,0.284) (0.000,0.608) (0.000,0.274) (0.000,0.292) (0.000,0.257) (0.000,0.235) (0.000,0.266) (0.000,0.210) (0.000,0.317) (0.000,0.220) (0.000,0.250) (0.000,0.177) (0.000,0.248) (0.000,0.277) (0.000,0.256) (0.000,0.256) (0.000,0.338) 
1724     3867    (0)    7 :  0.087 0.094 0.057 0.038 0.053 0.041 0.059 0.032 0.082 0.051 0.052 0.039 0.047 0.043 0.114 0.055 0.055     (0.000,0.381) (0.000,0.376) (0.000,0.283) (0.000,0.191) (0.000,0.263) (0.000,0.207) (0.000,0.294) (0.000,0.161) (0.000,0.363) (0.000,0.251) (0.000,0.256) (0.000,0.198) (0.000,0.237) (0.000,0.214) (0.000,0.493) (0.000,0.271) (0.000,0.266) 
1725     2331   (12)   10 :  0.041 0.039 0.050 0.072 0.062 0.049 0.066 0.063 0.044 0.090 0.061 0.064 0.054 0.048 0.069 0.051 0.075     (0.000,0.205) (0.000,0.198) (0.000,0.252) (0.000,0.351) (0.000,0.310) (0.000,0.246) (0.000,0.329) (0.000,0.308) (0.000,0.220) (0.000,0.428) (0.000,0.304) (0.000,0.318) (0.000,0.272) (0.000,0.239) (0.000,0.343) (0.000,0.258) (0.000,0.365) 
1727     2431    (0)   12 :  0.053 0.051 0.042 0.067 0.065 0.055 0.073 0.051 0.041 0.073 0.071 0.080 0.061 0.050 0.060 0.044 0.063     (0.000,0.255) (0.000,0.254) (0.000,0.211) (0.000,0.330) (0.000,0.322) (0.000,0.274) (0.000,0.360) (0.000,0.248) (0.000,0.203) (0.000,0.354) (0.000,0.350) (0.000,0.387) (0.000,0.305) (0.000,0.251) (0.000,0.299) (0.000,0.219) (0.000,0.310) 
1728     3907   (25)   11 :  0.029 0.032 0.045 0.045 0.072 0.046 0.059 0.036 0.032 0.055 0.065 0.166 0.094 0.038 0.043 0.038 0.106     (0.000,0.147) (0.000,0.160) (0.000,0.224) (0.000,0.222) (0.000,0.336) (0.000,0.229) (0.000,0.287) (0.000,0.181) (0.000,0.163) (0.000,0.269) (0.000,0.313) (0.000,0.534) (0.000,0.415) (0.000,0.191) (0.000,0.216) (0.000,0.189) (0.000,0.391) 
1729     3004   (12)   10 :  0.035 0.066 0.157 0.036 0.043 0.049 0.045 0.066 0.080 0.041 0.048 0.046 0.050 0.048 0.057 0.044 0.089     (0.000,0.175) (0.000,0.320) (0.000,0.549) (0.000,0.179) (0.000,0.217) (0.000,0.246) (0.000,0.227) (0.000,0.316) (0.000,0.365) (0.000,0.203) (0.000,0.242) (0.000,0.231) (0.000,0.249) (0.000,0.242) (0.000,0.284) (0.000,0.221) (0.000,0.395) 
1730     1104    (0)    8 :  0.074 0.061 0.047 0.042 0.038 0.037 0.046 0.244 0.104 0.043 0.044 0.033 0.041 0.034 0.044 0.034 0.035     (0.000,0.341) (0.000,0.294) (0.000,0.233) (0.000,0.209) (0.000,0.189) (0.000,0.185) (0.000,0.231) (0.000,0.647) (0.000,0.454) (0.000,0.213) (0.000,0.223) (0.000,0.166) (0.000,0.207) (0.000,0.170) (0.000,0.220) (0.000,0.171) (0.000,0.174) 
1732     2398   (12)    7 :  0.027 0.027 0.055 0.055 0.093 0.050 0.067 0.031 0.032 0.055 0.069 0.091 0.089 0.069 0.063 0.054 0.072     (0.000,0.134) (0.000,0.135) (0.000,0.274) (0.000,0.273) (0.000,0.418) (0.000,0.252) (0.000,0.330) (0.000,0.157) (0.000,0.162) (0.000,0.274) (0.000,0.341) (0.000,0.427) (0.000,0.423) (0.000,0.333) (0.000,0.315) (0.000,0.273) (0.000,0.354) 
1736      340    (0)   12 :  0.055 0.041 0.048 0.050 0.068 0.088 0.062 0.054 0.041 0.052 0.064 0.077 0.058 0.075 0.048 0.071 0.048     (0.000,0.269) (0.000,0.203) (0.000,0.243) (0.000,0.253) (0.000,0.337) (0.000,0.420) (0.000,0.308) (0.000,0.266) (0.000,0.203) (0.000,0.259) (0.000,0.318) (0.000,0.378) (0.000,0.291) (0.000,0.368) (0.000,0.242) (0.000,0.348) (0.000,0.242) 
1742     3488    (0)   15 :  0.033 0.032 0.071 0.041 0.055 0.052 0.063 0.089 0.107 0.037 0.045 0.056 0.084 0.032 0.090 0.068 0.044     (0.000,0.167) (0.000,0.163) (0.000,0.340) (0.000,0.207) (0.000,0.270) (0.000,0.256) (0.000,0.308) (0.000,0.361) (0.000,0.437) (0.000,0.188) (0.000,0.226) (0.000,0.275) (0.000,0.363) (0.000,0.160) (0.000,0.410) (0.000,0.328) (0.000,0.218) 
1751     3496    (0)   15 :  0.052 0.045 0.082 0.051 0.068 0.053 0.091 0.035 0.028 0.042 0.043 0.079 0.045 0.036 0.074 0.060 0.117     (0.000,0.254) (0.000,0.218) (0.000,0.384) (0.000,0.253) (0.000,0.323) (0.000,0.259) (0.000,0.416) (0.000,0.177) (0.000,0.141) (0.000,0.208) (0.000,0.214) (0.000,0.370) (0.000,0.221) (0.000,0.178) (0.000,0.350) (0.000,0.295) (0.000,0.425) 
1754     1606    (0)   15 :  0.067 0.069 0.079 0.120 0.046 0.059 0.055 0.044 0.027 0.058 0.049 0.042 0.053 0.045 0.069 0.067 0.052     (0.000,0.313) (0.000,0.332) (0.000,0.383) (0.000,0.526) (0.000,0.232) (0.000,0.293) (0.000,0.277) (0.000,0.222) (0.000,0.137) (0.000,0.289) (0.000,0.245) (0.000,0.210) (0.000,0.264) (0.000,0.227) (0.000,0.341) (0.000,0.333) (0.000,0.260) 
1757     3913    (0)   11 :  0.047 0.055 0.096 0.083 0.052 0.072 0.055 0.046 0.037 0.059 0.049 0.061 0.061 0.044 0.051 0.070 0.063     (0.000,0.231) (0.000,0.269) (0.000,0.446) (0.000,0.398) (0.000,0.258) (0.000,0.351) (0.000,0.277) (0.000,0.231) (0.000,0.184) (0.000,0.291) (0.000,0.248) (0.000,0.305) (0.000,0.302) (0.000,0.223) (0.000,0.255) (0.000,0.344) (0.000,0.311) 
1760     2524    (0)    7 :  0.042 0.049 0.064 0.052 0.057 0.037 0.068 0.031 0.032 0.135 0.050 0.055 0.042 0.046 0.116 0.049 0.075     (0.000,0.210) (0.000,0.245) (0.000,0.315) (0.000,0.262) (0.000,0.282) (0.000,0.186) (0.000,0.336) (0.000,0.155) (0.000,0.163) (0.000,0.554) (0.000,0.250) (0.000,0.275) (0.000,0.212) (0.000,0.230) (0.000,0.495) (0.000,0.246) (0.000,0.369) 
1761     3886    (0)   12 :  0.117 0.068 0.046 0.074 0.052 0.070 0.047 0.040 0.040 0.042 0.050 0.064 0.056 0.048 0.043 0.094 0.050     (0.000,0.477) (0.000,0.332) (0.000,0.232) (0.000,0.361) (0.000,0.259) (0.000,0.341) (0.000,0.238) (0.000,0.202) (0.000,0.199) (0.000,0.210) (0.000,0.253) (0.000,0.315) (0.000,0.280) (0.000,0.241) (0.000,0.215) (0.000,0.445) (0.000,0.249) 
1762     3932    (0)    2 :  0.072 0.066 0.096 0.036 0.051 0.062 0.060 0.037 0.053 0.060 0.062 0.059 0.058 0.056 0.073 0.052 0.047     (0.000,0.333) (0.000,0.316) (0.000,0.438) (0.000,0.182) (0.000,0.256) (0.000,0.304) (0.000,0.296) (0.000,0.184) (0.000,0.261) (0.000,0.288) (0.000,0.308) (0.000,0.292) (0.000,0.290) (0.000,0.279) (0.000,0.336) (0.000,0.257) (0.000,0.238) 
1769     3811   (12)    1 :  0.056 0.108 0.057 0.058 0.046 0.030 0.053 0.099 0.069 0.097 0.037 0.049 0.045 0.057 0.050 0.037 0.052     (0.000,0.271) (0.000,0.478) (0.000,0.284) (0.000,0.287) (0.000,0.233) (0.000,0.153) (0.000,0.265) (0.000,0.448) (0.000,0.337) (0.000,0.454) (0.000,0.188) (0.000,0.245) (0.000,0.225) (0.000,0.285) (0.000,0.249) (0.000,0.186) (0.000,0.262) 
1777     1646    (0)   15 :  0.030 0.045 0.056 0.059 0.068 0.057 0.069 0.082 0.078 0.045 0.058 0.053 0.062 0.064 0.073 0.049 0.054     (0.000,0.150) (0.000,0.222) (0.000,0.278) (0.000,0.291) (0.000,0.333) (0.000,0.282) (0.000,0.337) (0.000,0.371) (0.000,0.352) (0.000,0.225) (0.000,0.286) (0.000,0.266) (0.000,0.306) (0.000,0.312) (0.000,0.356) (0.000,0.245) (0.000,0.270) 
1778      253    (0)   15 :  0.036 0.032 0.084 0.059 0.062 0.053 0.097 0.026 0.031 0.050 0.063 0.063 0.063 0.066 0.088 0.069 0.059     (0.000,0.177) (0.000,0.161) (0.000,0.399) (0.000,0.290) (0.000,0.305) (0.000,0.263) (0.000,0.446) (0.000,0.132) (0.000,0.157) (0.000,0.248) (0.000,0.311) (0.000,0.310) (0.000,0.308) (0.000,0.324) (0.000,0.409) (0.000,0.341) (0.000,0.292) 
1779     1555    (0)   15 :  0.052 0.042 0.061 0.048 0.056 0.069 0.065 0.033 0.030 0.056 0.065 0.096 0.065 0.118 0.058 0.040 0.046     (0.000,0.258) (0.000,0.210) (0.000,0.302) (0.000,0.242) (0.000,0.278) (0.000,0.341) (0.000,0.325) (0.000,0.166) (0.000,0.152) (0.000,0.278) (0.000,0.325) (0.000,0.450) (0.000,0.323) (0.000,0.510) (0.000,0.289) (0.000,0.202) (0.000,0.229) 
1784     3778   (12)   16 :  0.055 0.055 0.080 0.037 0.044 0.046 0.036 0.030 0.048 0.032 0.042 0.139 0.053 0.048 0.041 0.097 0.115     (0.000,0.263) (0.000,0.267) (0.000,0.386) (0.000,0.186) (0.000,0.223) (0.000,0.231) (0.000,0.184) (0.000,0.152) (0.000,0.236) (0.000,0.159) (0.000,0.212) (0.000,0.523) (0.000,0.265) (0.000,0.237) (0.000,0.202) (0.000,0.449) (0.000,0.461) 
1786      918    (0)   13 :  0.041 0.056 0.053 0.070 0.050 0.061 0.050 0.076 0.068 0.050 0.105 0.045 0.074 0.048 0.060 0.047 0.046     (0.000,0.207) (0.000,0.277) (0.000,0.265) (0.000,0.344) (0.000,0.252) (0.000,0.302) (0.000,0.249) (0.000,0.354) (0.000,0.322) (0.000,0.249) (0.000,0.476) (0.000,0.228) (0.000,0.362) (0.000,0.241) (0.000,0.301) (0.000,0.236) (0.000,0.229) 
1788     1618    (0)   15 :  0.036 0.039 0.068 0.058 0.072 0.056 0.083 0.040 0.034 0.064 0.061 0.054 0.057 0.061 0.114 0.053 0.048     (0.000,0.183) (0.000,0.196) (0.000,0.335) (0.000,0.292) (0.000,0.354) (0.000,0.281) (0.000,0.404) (0.000,0.200) (0.000,0.173) (0.000,0.318) (0.000,0.306) (0.000,0.270) (0.000,0.288) (0.000,0.304) (0.000,0.510) (0.000,0.266) (0.000,0.245) 
1789     1648    (0)   15 :  0.039 0.049 0.049 0.079 0.062 0.034 0.055 0.101 0.134 0.045 0.046 0.042 0.046 0.051 0.045 0.043 0.081     (0.000,0.196) (0.000,0.243) (0.000,0.245) (0.000,0.375) (0.000,0.305) (0.000,0.173) (0.000,0.273) (0.000,0.426) (0.000,0.493) (0.000,0.226) (0.000,0.229) (0.000,0.212) (0.000,0.230) (0.000,0.251) (0.000,0.224) (0.000,0.216) (0.000,0.383) 
1793     3782    (0)   16 :  0.046 0.049 0.060 0.094 0.080 0.057 0.058 0.035 0.042 0.046 0.046 0.056 0.051 0.054 0.066 0.081 0.080     (0.000,0.228) (0.000,0.244) (0.000,0.296) (0.000,0.438) (0.000,0.386) (0.000,0.283) (0.000,0.291) (0.000,0.177) (0.000,0.210) (0.000,0.228) (0.000,0.233) (0.000,0.278) (0.000,0.259) (0.000,0.269) (0.000,0.326) (0.000,0.392) (0.000,0.386) 
1794     3500    (0)   15 :  0.051 0.031 0.050 0.074 0.082 0.057 0.068 0.046 0.033 0.078 0.053 0.065 0.069 0.058 0.067 0.057 0.061     (0.000,0.248) (0.000,0.157) (0.000,0.253) (0.000,0.357) (0.000,0.390) (0.000,0.286) (0.000,0.335) (0.000,0.229) (0.000,0.165) (0.000,0.376) (0.000,0.264) (0.000,0.321) (0.000,0.342) (0.000,0.287) (0.000,0.333) (0.000,0.282) (0.000,0.302) 
1797     2376    (0)    7 :  0.066 0.080 0.059 0.046 0.051 0.047 0.051 0.061 0.054 0.050 0.078 0.053 0.081 0.079 0.058 0.041 0.043     (0.000,0.314) (0.000,0.377) (0.000,0.295) (0.000,0.230) (0.000,0.256) (0.000,0.236) (0.000,0.257) (0.000,0.294) (0.000,0.263) (0.000,0.249) (0.000,0.380) (0.000,0.265) (0.000,0.389) (0.000,0.373) (0.000,0.291) (0.000,0.206) (0.000,0.217) 
1804     3497    (0)   15 :  0.041 0.053 0.076 0.065 0.053 0.058 0.062 0.046 0.047 0.061 0.054 0.060 0.059 0.067 0.076 0.055 0.066     (0.000,0.203) (0.000,0.259) (0.000,0.369) (0.000,0.316) (0.000,0.266) (0.000,0.288) (0.000,0.306) (0.000,0.228) (0.000,0.228) (0.000,0.302) (0.000,0.271) (0.000,0.298) (0.000,0.296) (0.000,0.324) (0.000,0.371) (0.000,0.277) (0.000,0.327) 
1810     2914    (0)   15 :  0.063 0.048 0.054 0.062 0.072 0.053 0.069 0.060 0.064 0.055 0.063 0.059 0.060 0.067 0.059 0.045 0.049     (0.000,0.308) (0.000,0.240) (0.000,0.272) (0.000,0.305) (0.000,0.348) (0.000,0.266) (0.000,0.342) (0.000,0.291) (0.000,0.310) (0.000,0.271) (0.000,0.311) (0.000,0.296) (0.000,0.300) (0.000,0.327) (0.000,0.293) (0.000,0.223) (0.000,0.242) 
1813     2537   (12)    7 :  0.035 0.044 0.064 0.055 0.052 0.072 0.069 0.054 0.057 0.059 0.073 0.054 0.055 0.055 0.077 0.057 0.069     (0.000,0.173) (0.000,0.220) (0.000,0.318) (0.000,0.275) (0.000,0.262) (0.000,0.351) (0.000,0.341) (0.000,0.267) (0.000,0.280) (0.000,0.292) (0.000,0.357) (0.000,0.268) (0.000,0.274) (0.000,0.277) (0.000,0.377) (0.000,0.285) (0.000,0.337) 
1820     3363    (0)    3 :  0.048 0.047 0.068 0.046 0.079 0.060 0.053 0.032 0.031 0.052 0.075 0.064 0.101 0.077 0.075 0.057 0.035     (0.000,0.234) (0.000,0.231) (0.000,0.336) (0.000,0.232) (0.000,0.373) (0.000,0.297) (0.000,0.265) (0.000,0.163) (0.000,0.155) (0.000,0.262) (0.000,0.366) (0.000,0.316) (0.000,0.462) (0.000,0.372) (0.000,0.368) (0.000,0.283) (0.000,0.176) 
